"SMILES","ID","is_active","SlogP","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumRings"
"C[C@H]1CCc2c(sc3c2c(=O)[nH]c(n3)SCC(=O)Nc4c(c5c(s4)CCC5)C(=O)N)C1","C12750670",0,3.489300000000001,474.08540356400005,7,4,5,5
"COc1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)[C@@H]4C=CC[C@@H]4[C@@H](N3)c5ccc(cc5O)O","C13639525",0,4.733700000000004,464.14059286799994,7,4,5,5
"CC(C)CC(=O)Nc1ccc(cc1)C(=O)NNC(=S)NC(=O)/C=C/c2ccc(cc2)F","C13979099",0,3.159200000000001,442.147489816,7,4,6,2
"c1ccc(cc1)CCOc2ccc(cc2)C(=O)NC(=S)Nc3c(c4c(s3)CCCC4)C(=O)N","C14041690",0,4.474100000000002,479.1337336600001,6,4,7,4
"CC(C)NS(=O)(=O)c1cc(cc(c1)NCc2ccccc2O)C(=O)NC3Cc4ccccc4C3","C14531672",0,3.5882000000000023,479.187877408,7,4,8,4
"CC(=O)Nc1ccc(cc1)NC(=S)N[C@H](C(Cl)(Cl)Cl)NC(=O)/C=C/c2ccccc2","C03103688",0,4.457300000000002,484.02942988800004,6,4,6,2
"CC(=O)Nc1ccc(cc1)NC(=S)N[C@@H](C(Cl)(Cl)Cl)NC(=O)/C=C/c2ccccc2","C03103686",0,4.457300000000002,484.02942988800004,6,4,6,2
"c1ccc(cc1)[C@@](c2ccccc2C#N)(C(=O)N)[C@](c3ccccc3)(c4ccccc4C#N)C(=O)N","C15800158",0,3.6729600000000016,470.174275944,6,4,7,4
"CCN(CC)C(=O)c1c(c(c(s1)NC(=O)Nc2ccc(c(c2)Cl)Cl)C(=O)N)C","C01200814",0,4.588220000000002,442.06331686,7,4,6,2
"C[C@@H]1CCc2c(sc(c2C(=O)N)NC(=O)c3ccccc3NS(=O)(=O)c4ccccc4)C1","C20569466",0,4.024900000000002,469.112998216,7,4,6,4
"CCOc1cc(cc(c1)OCC)C(=O)NC(=S)Nc2c(c3c(s2)C[C@@H](CC3)C)C(=O)N","C22569363",0,3.8960000000000017,461.144298344,7,4,7,3
"CC(C)(C)[C@@H]1CCc2c(sc(c2C(=O)N)NC(=S)NC(=O)c3c(cccc3OC)OC)C1","C22712004",0,4.142000000000002,475.159948408,7,4,5,3
"C[C@@H]1CCc2c(sc(c2C(=O)N)NC(=S)NC(=O)c3cccc4c3cccc4Br)C1","C22825400",0,5.014300000000003,501.01803097999993,5,4,3,4
"NCCc1ccc(S(=O)(=O)/N=C(\O)c2ccccc2Nc2ccc(SC(F)F)cc2)cc1","C12560770",0,4.939600000000003,477.0992399720001,6,4,9,3
"CC(=O)Nc1ccc(cc1)NC(=S)N[C@H](C(Cl)(Cl)Cl)NC(=O)/C=C\c2ccccc2","C27496285",0,4.457300000000002,484.02942988800004,6,4,6,2
"c1cc2c(cccc2Br)c(c1)C(=O)NC(=S)Nc3c(c4c(s3)CCCCC4)C(=O)N","C32125375",0,5.158400000000002,501.01803098000005,5,4,3,4
"c1ccc(cc1)C(=O)c2cc(ccc2NCC(=O)Nc3ccc(cc3)S(=O)(=O)N)Br","C34988912",0,3.3781000000000008,487.02013915599997,7,4,7,3
"CC1=C([C@H](NC(=S)N1)c2ccc(c(c2)OC)O)C(=O)N/N=C/c3cccc(c3)Br","C35166982",0,3.1064000000000007,474.03612356800005,7,4,5,3
"c1cc(ccc1SCC(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N)Cl","C35668515",0,3.9845000000000015,439.02496749600004,5,4,5,3
"CC(C)(C)N([C@@H](c1c(cc(cc1O)O)O)C(=O)NC2CCCCC2)C(=O)C#Cc3ccccc3","C36586082",0,3.9722000000000044,464.23112212399997,7,4,4,3
"CC(C)(C)N([C@@H](c1ccc(cc1)O)C(=O)NC2CCCCC2)C(=O)c3c(cccc3O)O","C36586609",0,4.234300000000005,440.2311221239999,7,4,5,3
"c1cc(ccc1NC(=S)Nc2c(cn(n2)Cc3ccc(cc3Cl)Cl)Cl)S(=O)(=O)N","C08684886",0,4.347900000000001,488.96544972799995,7,4,5,3
"Cc1ccc(cc1)c2nc([nH]n2)SCC(=O)Nc3c(c4c(s3)C[C@H](CC4)C)C(=O)N","C09669643",0,3.796120000000001,441.129316976,7,4,6,4
"Cc1ccc2c(c1)c(c[nH]2)CCN3C[C@@H](CC3=O)C(=O)N[C@H]4NN[C@@H](S4)CCc5ccccc5","C39252389",0,3.0670200000000003,477.21984623200007,7,4,8,5
"CCN(c1cccc2c1cccc2)c3c(c(ncn3)NNC(=O)c4ccccc4Br)N","C40702056",0,4.889400000000002,476.09602139200007,7,4,6,4
"C[C@]12CC[C@H]([C@@]([C@H]1Cc3c(nc(s3)NC(=O)C4CCC4)[C@H]2CC(=O)NC5CCCCC5)(C)CO)O","C43553535",0,4.136200000000005,503.28177779199996,7,4,6,5
"CCN(CC)c1ccc2c(c1)Oc3cc(ccc3C24c5cc(c(cc5C(=O)O4)N)N)N(CC)CC","C43943090",0,5.111400000000004,472.247440884,7,4,6,5
"CCC[C@@H](/C(=N/O)/N)C(=O)Nc1c(cc(cc1Br)Br)Br","C44861271",0,4.075300000000002,468.86361298800006,5,4,5,1
"C[C@@H]1CCc2c(sc3c2c(nc(n3)SCC(=O)N(CCC(=O)N)c4ccc(cc4)F)N)C1","C45555374",0,3.538100000000001,473.135545228,7,4,7,4
"Cc1c(sc2c1c(=O)[nH]c(n2)CS[C@@H](C)C(=O)Nc3cc(c(c(c3)Cl)N)Cl)C","C45621943",0,4.750840000000003,456.02482317600004,6,4,5,3
"CC(C)[C@@H](C(=O)Nc1cc(c(c(c1)Cl)N)Cl)NC(=O)c2cc(cc(c2)OC)OC","C45643898",0,3.9859000000000018,439.10656157599993,7,4,7,2
"c1ccc2c(c1)[nH]c(n2)SCC(=O)N/N=C\c3cc(c(c(c3O)Br)O)Br","C32519909",0,3.7415000000000016,497.89968544399994,7,4,5,3
"CC(C)(C)NC(=O)[C@@H](c1c(cc(cc1O)O)O)N(c2ccccc2)C(=O)C3CCCCC3","C36604664",0,4.372700000000004,440.23112212399997,7,4,5,3
"CCN(CC)c1ccc([C@H]2NC(=O)c3c(sc4c3CCN(Cc3ccccc3)C4)N2)cc1","C57305015",0,5.006700000000004,446.21403258000004,5,2,6,5
"c1cc(sc1)[C@H](c2ccc(cc2)F)NCC(=O)Nc3c(c4c(s3)CCCC4)C(=O)N","C12799534",0,4.244100000000001,443.113747164,5,4,7,4
"CC[C@@H](C)c1ccc(cc1)[C@@H](c2cccs2)NC(=O)C[C@@H](c3cccs3)NC(=O)N","C58512751",0,5.328400000000004,441.1544691040001,5,4,9,3
"Cc1cc(ccc1NC(=O)CNC(=O)NCc2cccc(c2)NC(=O)C3CCC3)Br","C28991162",0,3.934020000000002,472.11100276,7,4,7,3
"Cc1ccc(cc1)NC(=O)c2c3c(sc2n4c(cc(c4C)/C=N/NC(=O)N)C)CCCC3","C59248871",0,4.597360000000003,449.18854610400007,7,4,5,4
"c1ccc2c(c1)[C@@](C(=O)N2)(CC(=O)c3ccc(cc3)NC(=O)Nc4ccc(c(c4)Cl)Cl)O","C59474641",0,5.050100000000002,469.059611384,7,4,5,4
"[H]/N=C\1/[C@H](SC(=C1C(=O)Nc2ccc(cc2)Cl)Nc3ccccc3)C(=O)Nc4ccccc4C#N","C13136611",0,5.2477500000000035,487.08697349600004,7,4,6,4
"c1ccc(cc1)OC(=O)c2c(c3c(c(sc3s2)C(=O)Oc4ccccc4)N)N","C03850671",0,4.565600000000001,410.039498928,6,4,4,4
"c1cc(ccc1NCC(=O)Nc2c(c3c(s2)CCCC3)C(=O)N)Br","C05090240",0,3.5389000000000017,407.030309916,5,4,5,3
"CC(C)(C)c1ccc(cc1Br)C(=O)NC(=S)Nc2ccc(cc2)S(=O)(=O)N","C00675544",0,3.5208000000000004,469.0129456,6,4,3,2
"c1ccc(cc1)C(=O)N/C(=C/c2ccccc2Cl)/C(=O)Nc3ccc(cc3)S(=O)(=O)N","C00899293",0,3.397000000000001,455.07065473599994,7,4,6,3
"CCOc1cc(ccc1O)[C@@H]2C(=C(NC(=S)N2)C)C(=O)Nc3ccc(c(c3)C)C","C08843880",0,3.839240000000002,411.16166266000005,6,4,5,3
"C[C@@H](C(=O)Nc1c(c2c(s1)CCC2)C(=O)N)Nc3ccc(cc3)Br","C09154083",0,3.537300000000001,407.030309916,5,4,5,3
"c1ccc(cc1)c2ccc(cc2)C(=O)NC(=S)Nc3c(c4c(s3)CCCC4)C(=O)N","C12494286",0,4.519600000000001,435.10751891200005,5,4,4,4
"c1cc(ccc1OCC(=O)NC(=S)Nc2c(c3c(s2)CCCC3)C(=O)N)Br","C12498793",0,3.380300000000001,466.99729553599997,6,4,5,3
"c1ccc(cc1)NC(=O)CCC(=O)NNC(=S)NC(=O)c2c(c3ccccc3s2)Cl","C12502504",0,3.6091000000000015,460.04306008399993,7,4,5,3
"C[C@H](C(=O)Nc1c(c2c(s1)CCC2)C(=O)N)Nc3ccc(cc3)Br","C09157204",0,3.537300000000001,407.030309916,5,4,5,3
"c1cc(ccc1c2c(nc(nc2N)NC#N)C(=O)Nc3ccc(c(c3)Cl)Cl)Cl","C00644780",0,4.831280000000001,432.005992012,7,4,4,3
"C1CCC(CC1)NC(=O)NC(=O)CSc2nc(c3c4c(sc3n2)CCCC4)N","C06108757",0,3.4029000000000016,419.1449670400001,7,4,4,4
"CC(C)(C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4ccc(cc4O)O","C13639902",0,4.0011000000000045,414.16132831199997,6,4,3,4
"c1ccc2cc(c(cc2c1)C(=O)NNC(=S)NC(=O)/C=C/c3ccc(cc3)F)O","C13977187",0,3.0334000000000008,409.08964059199997,6,4,3,3
"Cc1cc(c(c(c1)C)NC(=O)CNC(=O)CCNC(=O)NC23CC4CC(C2)CC(C4)C3)C","C15620558",0,3.3246600000000015,440.278741012,7,4,7,5
"C[C@H]1CCc2c(sc(c2C(=O)N)NC(=S)NC(=O)Cc3ccc(cc3)Cl)C1","C17092860",0,3.680900000000001,421.06854655999996,5,4,4,3
"c1cc(ccc1NC(=O)NC[C@@H]2CCC[C@@H](C2)CNC(=O)Nc3ccc(cc3)F)F","C16428376",0,4.714400000000003,416.202382512,6,4,6,3
"c1cc(c(cc1O)O)[C@@H]2[C@@H]3CC=C[C@H]3c4cc(ccc4N2)S(=O)(=O)NC5CCCCC5","C20681380",0,4.535300000000003,440.176978376,6,4,4,5
"CC(C)(C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@H]3[C@H](N2)c4ccc(cc4O)O","C20681769",0,4.0011000000000045,414.16132831199997,6,4,3,4
"CC[C@H](C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@H]3[C@@H](N2)c4ccc(cc4O)O","C20682277",0,4.0011000000000045,414.16132831199997,6,4,5,4
"c1ccc(cc1)CCCSc2nnc(n2N)N/N=C/c3c4ccccc4ccc3O","C20916472",0,4.021600000000003,418.1575803239999,7,4,8,4
"c1cc(ccc1c2csc3c2c(ncn3)NCCCc4c(c([nH]n4)N)C#N)Cl","C23296129",0,4.233380000000002,409.0876421920001,7,4,6,4
"CC(C)(C)NC(=O)[C@H](c1c(cc(cc1O)O)O)N(C)C(=O)Cc2ccc(cc2)Br","C36528333",0,3.222800000000002,464.09468400000003,7,4,5,2
"CC(C)(C)NC(=O)[C@@H](c1c(cc(cc1O)O)O)N(C(=O)c2ccc(cc2)F)C(C)(C)C","C36593171",0,3.8392000000000026,432.206050248,7,4,4,2
"C[C@@H](C12CC3CC(C1)CC(C3)C2)NC(=O)CSC4=C(C5(CCCCC5)C(=C(N4)N)C#N)C#N","C39335213",0,4.423460000000002,465.25623174000015,6,4,5,6
"C[C@@]12CCCC([C@H]1CC[C@@]([C@@H]2CC(=O)NNC(=S)Nc3ccccc3)(C)O)(C)C","C04663688",0,4.387900000000003,417.24499836,5,4,3,3
"c1ccc(cc1)C2=C[C@@H](N=N2)[C@@H]3NN[C@@H](N3N)SCc4cccc(c4)C(F)(F)F","C39575954",0,3.707300000000001,420.134400268,6,4,5,4
"c1ccc2c(c1)cccc2C(=O)NNc3c(c(ncn3)Oc4cccc5c4cccc5)N","C40683311",0,4.914400000000002,421.15387484800004,7,4,5,5
"C[C@]12CC[C@H]([C@@]([C@H]1Cc3c(nc(s3)NCC=C)[C@H]2CC(=O)NCc4ccccc4)(C)CO)O","C43553671",0,3.8630000000000035,469.23991297999993,6,4,8,4
"C[C@]12CC[C@H]([C@@]([C@H]1Cc3c(nc(s3)NCC=C)[C@H]2CC(=O)NC4CCCC4)(C)CO)O","C43553673",0,3.605400000000003,447.2555630439999,6,4,7,4
"CCC[C@@H](/C(=N/O)/N)C(=O)Nc1c(cc(cc1Br)C)Br","C44861239",0,3.621220000000001,404.96875098400005,5,4,5,1
"c1cc(ccc1NN)S(=O)(=O)Nc2ccc(cc2Br)Br","C49186506",0,3.298,418.8938717920001,5,4,4,2
"Cc1ccc(cc1)[C@H](c2cccs2)N[C@@H](C)C(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]4","C25049051",0,3.9323200000000016,406.146346944,6,4,6,4
"Cc1ccc(cc1)[C@H](c2cccs2)N[C@H](C)C(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]4","C25049045",0,3.9323200000000016,406.146346944,6,4,6,4
"CC(C)c1ccc(cc1)/C=C/C(=O)NC(=S)Nc2c(c3c(s2)CCC3)C(=O)N","C06263176",0,3.985500000000002,413.12316897600004,5,4,5,3
"CCOC(=O)[C@H]1[C@H](NC(=S)N[C@@]1(C(F)(F)F)O)c2c3ccccc3ccc2O","C57531346",0,2.494400000000001,414.086112684,6,4,3,3
"C[C@@H](c1cccc2c1cccc2)NCC(=O)Nc3c(c4c(s3)CCCC4)C(=O)N","C58169309",0,4.168300000000001,407.16674804,5,4,6,4
"CC(C)c1ccc(cc1)[C@H](c2cccs2)NC(=O)C[C@@H](c3cccs3)NC(=O)N","C09984686",0,4.9383000000000035,427.1388190400001,5,4,8,3
"c1ccc2c(c1)[nH]c(n2)CC(Cc3[nH]c4ccccc4n3)(c5[nH]c6ccccc6n5)O","C59233703",0,3.9885000000000024,408.16985926,7,4,5,6
"c1cc(sc1C(=O)NCC(=O)Nc2cc(c(c(c2)Cl)N)Cl)Br","C59361960",0,3.7681000000000013,420.90541502,5,4,4,2
"CC1=C([C@H](NC(=S)N1)c2ccc(cc2)N(C)C)C(=O)N/N=C/c3ccccc3O","C05250081",0,2.4013000000000004,409.157245976,7,4,5,3
"CC1=C([C@@H](NC(=S)N1)c2ccc(cc2Cl)Cl)C(=O)N/N=C/c3ccccc3O","C59384919",0,3.6421000000000014,434.03710211199996,6,4,4,3
"CCOc1ccc(cc1)/C=N/NC(=O)C2=C(NC(=S)N[C@H]2c3ccc(cc3)O)C","C59385069",0,2.734000000000001,410.141261564,7,4,6,3
"CC1=C([C@@H](NC(=O)N1)c2ccc(cc2)O)C(=O)N/N=C/c3ccc(cc3Cl)Cl","C59385790",0,3.4772000000000007,418.05994573199996,7,4,4,3
"CC1=C([C@H](NC(=O)N1)c2ccc(cc2)O)C(=O)N/N=C/c3ccc(cc3Cl)Cl","C59385791",0,3.4772000000000007,418.05994573199996,7,4,4,3
"Cc1ccc(cc1)SCc2cc(=O)nc([nH]2)/N=C(/N)\Nc3ccc(c(c3)Cl)C","C13634060",0,4.390740000000002,413.10770894,6,4,5,3
"c1cc(ccc1C2(CCCC2)NCC(=O)Nc3ccc(cc3)S(=O)(=O)N)Cl","C60377142",0,2.9850000000000003,407.10704024399996,6,4,6,3
"Cc1ccc(cc1)NC(=C)C2=C(C(=O)N([C@H]2c3cccc(c3)O)c4ccc(cc4)O)O","C66088866",0,4.932020000000004,414.1579571839999,6,4,5,4
"Cc1ccc(cc1)NC(=C)C2=C(C(=O)N([C@@H]2c3cccc(c3)O)c4ccc(cc4)O)O","C66088867",0,4.932020000000004,414.1579571839999,6,4,5,4
"COc1cc(c(c(c1O)/C=N/c2ccc(cc2)NC(=S)N)Br)Br","C16194676",0,4.331900000000001,456.9095218560001,5,4,4,2
"C[C@H](C(=O)Nc1c(c2c(s1)C[C@H](CC2)C(C)(C)C)C(=O)N)Oc3ccc(cc3)Cl","C02182391",0,5.057400000000004,434.143091404,5,3,5,3
"CSc1ccc(cc1)[C@@H]2[C@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3ccc(cc3)Cl","C02695641",0,4.165800000000002,444.05222571199994,5,3,4,3
"CN(C)C(=O)N[C@H](C(Cl)(Cl)Cl)NC(=S)Nc1ccc(cc1)I","C03130751",0,3.5451000000000015,493.89986310800003,5,3,3,1
"Cc1cc(c(cc1Br)C)SCC(=O)NNC(=S)Nc2ccc(cc2)C(=O)C","C03291228",0,4.378440000000002,465.01803098000005,5,3,5,2
"c1ccc(cc1)/C=C/C(=O)N[C@@H](C(Cl)(Cl)Cl)NC(=S)Nc2ccc(cc2)Br","C02682893",0,5.261400000000003,504.91847824000007,4,3,5,2
"c1cc(c(cc1Cl)Cl)CS(=O)(=O)/C(=C/NC(=S)N)/c2ccc(cc2Cl)Cl","C00644825",0,5.046800000000002,467.909430344,4,3,5,2
"CCOc1ccc(cc1)NC(=O)C2=C(NC(=S)N[C@@H]2c3cccc(c3)Br)C","C00845575",0,4.279300000000002,445.04595998,5,3,5,3
"Cc1ccc(cc1)C(=O)[C@H]2[C@@H](NC(=O)N[C@@]2(C(F)(F)F)O)c3ccc(c(c3)Cl)Cl","C08384577",0,4.405720000000003,446.04118236,5,3,3,3
"c1c(cc(cc1NC(=S)NNc2c(cc(cn2)C(F)(F)F)Cl)Cl)C(F)(F)F","C03771035",0,5.739500000000001,447.975091936,4,3,3,2
"c1ccc(c(c1)C#N)Sc2ccccc2C(=O)Nc3c(c4c(s3)CCCC4)C(=O)N","C09125700",0,5.000980000000003,433.09186884800005,5,3,5,4
"c1ccc(c(c1)COc2ccc(cc2[C@@H]3c4ccc(cc4OC(=C3C#N)N)O)Br)F","C00661009",0,5.090980000000004,466.03283269200006,5,3,4,4
"CC1=C([C@@H](NC(=S)N1)c2ccc(cc2)Cl)C(=O)Nc3ccc(cc3)OC(F)(F)F","C09633656",0,4.6701000000000015,441.05256006,5,3,4,3
"Cc1ccc(cc1)NCC(=O)N/N=C/c2cc(cc(c2O)Br)Br","C01187662",0,3.787820000000002,438.95310092000005,5,3,5,2
"c1cc(ccc1C2(C[C@@H]2C(=O)N/N=C/c3ccc(cc3O)O)c4ccc(cc4)Cl)Cl","C02321769",0,4.8609000000000036,440.06944779599996,5,3,5,4
"Cc1cccc(c1NS(=O)(=O)c2ccc3c(c2)[C@@H]4C=CC[C@@H]4[C@@H](N3)c5ccc(cc5)O)C","C13637409",0,5.636340000000005,446.166413692,5,3,4,5
"c1cc(c(cc1Br)C(=O)NC(=S)Nc2cc(cc(c2O)Cl)Cl)Cl","C14270327",0,5.2417,451.855543636,4,3,2,2
"CC(C)(C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4cc(cc(c4O)Cl)Cl","C14467305",0,5.602300000000005,466.088468988,5,3,3,4
"CC[C@H](C)NC(=O)c1ccc2c(c1)[C@@H]3C=CC[C@@H]3[C@@H](N2)c4cc(cc(c4O)Cl)Cl","C14467993",0,6.053800000000004,430.12148336799993,4,3,4,4
"c1ccc2c(c1)c(c[nH]2)[C@H]3[C@H]4CC=C[C@@H]4c5cc(ccc5N3)S(=O)(=O)NC6CCCCC6","C14544578",0,5.605400000000005,447.19804816799996,5,3,4,6
"CC(C)(C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4c5ccccc5ccc4O","C14547963",0,5.448700000000005,448.182063756,5,3,3,5
"CCCC(=O)Nc1ccc(c(c1)NC(=S)NC(=O)/C=C/c2ccc(cc2)Cl)Cl","C14833943",0,5.258400000000003,435.057503208,5,3,6,2
"Cc1c(c(c(s1)NC(=O)[C@H]2C[C@@H]2c3ccc(cc3)C(C)(C)C)C(=O)N)c4ccc(cc4)F","C02772985",0,6.001220000000004,450.17772732400005,4,3,5,4
"c1cc(ccc1NC(=S)NCC2CCN(CC2)C(=S)Nc3ccc(cc3)Cl)Cl","C16428566",0,5.388800000000003,452.066294064,4,3,4,3
"c1ccc(cc1)/C=C\C(=O)N[C@@H](C(Cl)(Cl)Cl)NC(=S)Nc2cccc3c2cccc3","C16790903",0,5.6521000000000035,477.02361623600007,4,3,5,3
"c1cc(ccc1/C=C/C(=O)NC(=S)Nc2ccc(cc2)C(=O)NC3CCCCC3)Cl","C20058774",0,4.928900000000003,441.127775688,5,3,5,3
"C[C@@H]1[C@H](CC[C@]2([C@H]1[C@H]([C@H](CC2)[C@H](C)C(=O)NCc3ccc(cc3)F)O)C)NC(=O)C4CC4","C20466638",0,3.7961000000000027,444.278821264,5,3,6,4
"CC[C@@H](C)NC(=O)c1cccc2c1N[C@@H]([C@@H]3[C@H]2C=CC3)c4cc(ccc4O)Br","C20696399",0,5.5095000000000045,440.10994013999994,4,3,4,4
"CC(C)CC(=O)Nc1ccc2c(c1)[C@H]3C=CC[C@H]3[C@H](N2)c4cc(ccc4O)Br","C20696470",0,5.965800000000005,440.10994013999994,4,3,4,4
"CCOc1c(cc(cc1Br)Br)CNc2ccc3c(c2)[nH]c(=O)[nH]3","C20879849",0,4.392000000000002,438.95310092000005,5,3,5,3
"CCCOc1ccc(cc1)[C@@H]2CC3=C([C@@H](Nc4ccccc4N3)c5cccc(c5)O)C(=O)C2","C21229203",0,6.160500000000005,440.20999275599996,5,3,5,5
"C1CCc2c(c3c(nc(nc3s2)SCC(=O)NC45CC6CC(C4)CC(C6)C5)N)C1","C21237569",0,4.329400000000002,428.170453516,5,3,4,7
"CCc1ccc(cc1)[C@@H](C(C)C)NC(=O)c2cc(ccc2Br)S(=O)(=O)N","C23767363",0,3.7860000000000014,438.06127569600005,5,3,6,2
"Cc1c(cccc1NC(=O)/C=C/c2ccc(s2)c3cccc(c3)Br)C(=O)N","C27255163",0,5.236820000000003,440.0194108840001,4,3,5,3
"c1ccc(cc1)CSc2ccccc2NC(=O)CN3Cc4ccccc4C[C@H]3C(=O)N","C35400050",0,3.829600000000001,431.16674804,5,3,7,4
"C[C@@H](c1ccc(cc1)S(=O)(=O)N)Nc2ccc(cc2Cl)I","C37313688",0,3.7651000000000012,435.950924368,4,3,4,2
"Cc1cccc(c1)c2cc(n(n2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]5C[C@@H]([C@@H]4C)C5(C)C)N","C38737585",0,5.230420000000003,428.257611644,5,3,4,6
"c1ccc(c(c1)c2ccc(c(c2Br)c3ccccc3O)[C@@H](CC=O)NC=O)O","C39495682",0,4.570400000000005,439.04192015599995,5,3,7,3
"C[C@H](CCC(=O)NCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","C40309852",0,5.165500000000008,447.37124442799995,4,3,6,4
"c1cc(cc(c1)Br)Nc2c(c(ncn2)Oc3ccc(cc3)Br)N","C40797408",0,5.119700000000002,433.937785204,5,3,4,3
"Cc1ccc(c(c1)Br)OCCCC(=O)Nc2c(c3c(s2)CCC3)C(=O)N","C40943056",0,4.204320000000003,436.045625632,5,3,7,3
"C[C@@H](c1ccc(cc1Br)Br)Nc2cccc(c2)S(=O)(=O)N","C41640933",0,4.0321000000000025,431.914272888,4,3,4,2
"c1c(cc(c(c1Br)NS(=O)(=O)CC2CCCCC2)Br)N","C49043162",0,4.115800000000002,423.945573016,4,3,4,2
"C[C@H](c1ccc(s1)Cl)NS(=O)(=O)c2c(cc(cc2Br)N)Br","C49127064",0,4.548200000000001,471.8317214720001,4,3,4,2
"C[C@H](c1ccc(s1)Cl)NS(=O)(=O)c2c(cc(cc2Br)Br)N","C49127069",0,4.548200000000001,471.83172147200014,4,3,4,2
"c1cc(ccc1[C@@H]2[C@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3ccc(cc3)Cl)Cl","C08915320",0,4.0973000000000015,432.025532296,5,3,3,3
"c1cc(c(c(c1)Cl)Cl)[C@H]2[C@@H]([C@@](NC(=O)N2)(C(F)(F)F)O)C(=O)c3cccs3","C57531300",0,4.158800000000002,437.98195323199997,5,3,3,3
"c1cc(ccc1C2SCCCS2)OCC(=O)Nc3cc(c(c(c3)Cl)N)Cl","C58377979",0,5.461800000000003,428.018675176,4,3,5,3
"c1ccc(cc1)C[C@H](C(=O)NNc2ccc(cc2)Br)NC(=O)c3cccs3","C58636434",0,3.995000000000002,443.030309916,5,3,7,3
"Cc1c(sc2c1c(nc(n2)S[C@H](C)C(=O)Nc3c(cc(cc3Cl)Cl)Cl)N)C","C58681038",0,5.969840000000002,459.97528614000004,5,3,4,3
"CCOC(=O)CCCNc1c(cc(c(c1Br)N)Br)Br","C59507319",0,4.311500000000002,455.8683640200001,4,3,6,1
"c1cc(ccc1NC(=O)NCSSCNC(=O)Nc2ccc(cc2)Cl)Cl","C03073636",0,5.233000000000002,430.009173112,6,4,7,2
"CC(C)NC(=O)C[C@@H]1c2c(sc(n2)NC(=O)C3CCCCC3)C[C@H]4[C@]1(CC[C@H]([C@@]4(C)CO)O)C","C04222301",0,3.992100000000004,491.28177779199996,7,4,6,4
"c1ccc(c(c1)C(=O)NC(=S)Nc2c(c3c(s2)CCCCCC3)C(=O)N)Br","C00720365",0,4.3953000000000015,465.01803098000005,5,4,3,3
"c1cc(ccc1CSc2cc(nc(n2)N)Cl)CSc3cc(nc(n3)N)Cl","C02576498",0,4.322400000000002,424.0098418080001,6,4,6,3
"c1ccc2c(c1)nc(c(n2)NS(=O)(=O)c3ccc(cc3)Cl)Nc4cccc(c4)N","C03104100",0,4.409800000000002,425.07132343200004,7,4,5,4
"c1ccc2c(c1)nc(c(n2)NS(=O)(=O)c3ccc(cc3)Cl)Nc4ccc(cc4)N","C03104103",0,4.409800000000002,425.07132343200004,7,4,5,4
"CCOc1ccc(cc1)NC(=O)C2=C(NC(=S)N[C@@H]2c3ccc(c(c3)OCC)O)C","C00708965",0,3.621100000000001,427.15657727999996,7,4,7,3
"COC(=O)[C@](C(F)(F)F)(Nc1c(c2c(s1)CCCC2)C(=O)N)NC(=O)c3ccc(cc3)Cl","C02050154",0,3.652700000000001,489.073689428,7,4,6,3
"c1ccc2c(c1)c(c(s2)C(=O)NC(=S)Nc3c(c4c(s3)CCCC4)C(=O)N)Cl","C09404616",0,4.720700000000002,449.00931743200005,5,4,3,4
"Cc1ccc(c(c1)c2cc(c3c(c(sc3n2)C(=O)N)N)c4ccc(c(c4)OC)OC)C","C09543072",0,4.945440000000002,433.146012596,6,4,5,4
"c1ccc2c(c1)c(c(s2)C(=O)NC(=S)NNC(=O)CNC(=O)C3CCCCC3)Cl","C12292004",0,2.886700000000001,452.074360212,7,4,4,3
"COc1ccc(cc1c2nc(cs2)CSc3nc(cc(n3)N)N)Br","C12608195",0,3.8279000000000014,422.9823141680001,6,4,5,3
"c1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)[C@@H]4C=CC[C@@H]4[C@@H](N3)c5ccc(cc5O)O","C13639563",0,4.725100000000004,434.13002818399997,6,4,4,5
"CC(C)CC(=O)Nc1ccc(cc1)C(=O)NNC(=S)NC(=O)c2ccc(cc2)Cl","C13979019",0,3.2739000000000003,432.102289212,7,4,5,2
"c1ccc2cc(c(cc2c1)C(=O)NNC(=S)NC(=O)/C=C/c3ccccc3Cl)O","C13981354",0,3.547700000000001,425.06009005199996,6,4,3,3
